Name,IMO,Flag,Risk status,Vessel type,Age,Beneficial owner,Commercial manager,Registered owner,ISM manager,Port of Registry,Call Sign,MMSI,Classification Society,Status,Length (m),Width (m),Draught (m),Gross Tonnage,Net Tonnage,Deadweight Tonnage,Ownership Changes,Name Changes,Last Change Date,Owner Sanctions,Manager Reputation,Latitude,Longitude,Speed (knots),Course,Heading,Last Update,AIS Status,Signal Quality,Accuracy,Spoofing Risk,Dark Activity,STS Transfer Events,OFAC Listed,UN Sanctions,EU Sanctions,Total Hits,Last Violation,Detention History,Port State Control,Deficiency Count,Banning Status,Trade Route Risk,Current Region,Temperature,Wind Speed,Wave Height,Sea State,Piracy Zone,War Zone,Storm Area,Ice Zone,Voyage Risk
NATALINA 7,9310147,KM,Sanctioned,LIQUID TANKER,20,ASTRID MENKS LTD,ASTRID MENKS LTD,ASTRID MENKS LTD,RUNNE CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
NAVARZ,9079078,IR,Sanctioned,LIQUID TANKER,30,NITC,NITC,NITC,NITC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
NAVIK,8920579,RU,Sanctioned,LIQUID TANKER,33,SHIPPING F LLC,KD BUNKER,KD BUNKER,KD BUNKER,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
NAVIS 6,9868807,RU,Sanctioned,GENERAL CARGO SHIP,7,RUSSIA GOVT MIN OF TRANSPORT,UNITED SHIPPING CO LTD,JSC GTLK,NAVIS1 LLC OOO NAVIS1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
NAYARA,9264570,PW,Sanctioned,LIQUID TANKER,24,RAYLUCK SHIPPING LTD,RAYLUCK SHIPPING LTD,DOMI LTTLE LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
NEGAR,9165839,IR,Sanctioned,GENERAL CARGO SHIP,27,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,RAHBARAN OMID DARYA SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
NEON,9183295,SL,Sanctioned,LIQUID TANKER,27,ZOLLO SHIPPING LTD,VOYAGE GUARD SHIPMANAGEMENT LLC,ZOLLO SHIPPING LTD,VOYAGE GUARD SHIPMANAGEMENT LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
NEPTUN,8404991,RU,Sanctioned,CARGO RO RO,42,GUDZON SHIPPING CO,GUDZON SHIPPING CO,GUDZON SHIPPING CO,GUDZON SHIPPING CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
NEVAH,9368235,CM,Sanctioned,LIQUID TANKER,18,-,LAI JING SHIPPING LTD,LAI JING SHIPPING LTD,HUA XIA SHIPMANAGEMENT CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
NEW GATE,9228784,ML,Sanctioned,LIQUID TANKER,24,-,TYBA SHIP MANAGEMENT DMCC,AL REYADA INC,TYBA SHIP MANAGEMENT DMCC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
NEWSUN,9218301,ML,Sanctioned,BULK CARRIER,26,NEWSUN SHIPPING CO LTD,NEWSUN SHIPPING CO LTD,GOLDEN LOTUS OIL GAS & REAK ESTATE JSC,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Bulk trade corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
NICHOLA,9224271,GY,Sanctioned,LIQUID TANKER,24,-,-,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
NICHOLE,9332822,CM,Sanctioned,LIQUID TANKER,19,-,SUNTUN MANAGEMENT LTD,SEA SWIFT CO LTD,SUNTUN MANAGEMENT LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
NIKOLAY ZADORNOV,9901037,RU,Sanctioned,LIQUID TANKER,4,SOVCOMFLOT,NOVA SHIPMANAGEMENT LLC FZ,ANCHORSTAR SHIPPING HK LTD,NOVA SHIPMANAGEMENT LLC FZ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
NIZAMI GANJAVI,9369617,RU,Sanctioned,LIQUID TANKER,20,ENEYA LLC,ENEYA LLC,ASTRA LLC,ENEYA LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
NOOR 1,9506320,IR,Sanctioned,BULK CARRIER,15,HAFEZ DARYA ARYA SHIPPING CO,RAHBARAN OMID DARYA SHIP MGMT,RAHBARAN OMID DARYA SHIP MGMT,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
NORD,9025778,RU,Sanctioned,TUG AND TOWAGE VESSEL,50,-,TRANSPETROCHART LLC,TRANSPETROCHART LLC,TRANSPETROCHART LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
NORDSTRAUM,9036284,RU,Sanctioned,LIQUID TANKER,34,SCADAR LLC,SCADAR LLC,SCADAR LLC,SCADAR LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
NOVA ENERGY,9324277,CW,Sanctioned,LNG TANKER,19,AVISION SHIPPING SERVICES PVT LTD,AVISION SHIPPING SERVICES PVT LTD,VERIDIAN SHIPPING LTD,AVISION SHIPPING SERVICES PVT LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
OCEAN PRINCESS 1,8413306,PA,Sanctioned,LIQUID TANKER,42,PRIME TANKERS LLC,PRIME TANKERS LLC,PRIME TANKERS LLC,PRIME TANKERS LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
OKEAN,9142916,RU,Sanctioned,LIQUID TANKER,30,SAKHOYLSERVIS OOO,SAKHOYLSERVIS OOO,SAKHOYLSERVIS OOO,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
OKEANSKY PROSPECT,9866380,RU,Sanctioned,LIQUID TANKER,4,SOVCOMFLOT,SOVCOMFLOT,SCF ECO OOO,SCF TM LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
OLGA,8700046,RU,Sanctioned,GENERAL CARGO SHIP,38,MG-FLOT LLC,MG-FLOT LLC,MG-FLOT LLC,MG-FLOT LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
OMRA,9264881,KM,Sanctioned,LIQUID TANKER,22,-,-,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
OPAL,9286023,CM,Sanctioned,LIQUID TANKER,22,-,EMT GEMI ISLETMECILIGI AS,OPAL MARITIME SERVICES & TRDG,EMT GEMI ISLETMECILIGI AS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
OSAR,9314820,SL,Sanctioned,LIQUID TANKER,20,-,-,MALISEA SHIPPING LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
OSTROV RUSSKIY,9087714,RU,Sanctioned,LIQUID TANKER,32,SKYGROUP LOGISTICS LTD,NAYADA CO LTD,SKYGROUP LOGISTICS LTD,NAYADA CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
OURA,9387815,IR,Sanctioned,BULK CARRIER,17,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,RAHBARAN OMID DARYA SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
OXIN,9190274,BW,Sanctioned,GENERAL CARGO SHIP,27,SAKHALIN SHIPPING CO SASCO,U S S L SHIPS & BOATS TRADING,U S S L SHIPS & BOATS TRADING,FIDAR DARYA TIMAJ PJSC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
PACIFIC,9329667,CM,Sanctioned,LIQUID TANKER,18,SOVCOMFLOT VARANDEY LTD OOO SOVCOMFLOT VARANDEY,VOV DENIZCILIK VE TICARET LTD,TAPIOCA MARITIME LTD,VOV DENIZCILIK VE TICARET LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
PACIFIC EXPLORER,9571052,ML,Sanctioned,LIQUID TANKER,15,MAHADEV MARITIME INC,MAHADEV MARITIME INCLIB,MAHADEV MARITIME INCLIB,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
PANDA,9284582,VN,Sanctioned,LIQUID TANKER,22,SAO VIET PETROL TRANSPORTATION CO LTD,SAO VIET PETROL TRANSPORTATION CO LTD,SAO VIET PETROL TRANSPORTATION CO LTD,SAO VIET PETROL TRANSPORTATION CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
PARAMACONI,9543512,VE,Sanctioned,LIQUID TANKER,15,PDV MARINA SA,PDV MARINA SA,PDV PETROLEO SA,PDV MARINA SA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Caribbean,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
PARTIZANSK,8700096,RU,Sanctioned,LIQUID TANKER,38,-,ULISS CO LTD,ULISS CO LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
PATRIA,9159921,RU,Sanctioned,CARGO RO RO,27,JSC TRANSPORT & FORWARDING CO DALTRANSSERVICE,SAKHALIN SHIPPING CO SASCO,HANRO SHIPPING SAKHALIN,HANRO SHIPPING SAKHALIN,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
PATRIOT,9003550,RU,Sanctioned,LIQUID TANKER,36,GUDZON SHIPPING CO,GUDZON SHIPPING CO,GUDZON SHIPPING CO,GUDZON SHIPPING CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
PAXMARIS,9495832,CM,Sanctioned,LIQUID TANKER,18,-,SEABOUND SHIPPING CONSULTANTS,TRIDENT KING LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
PAZ,9233765,MZ,Sanctioned,LIQUID TANKER,23,-,-,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
PDVSA AMUAY,9432658,Unknown,Sanctioned,TUG AND TOWAGE VESSEL,18,-,PDVSA,PDVSA,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
PDVSA CARDON,9432660,PA,Sanctioned,TUG AND TOWAGE VESSEL,18,-,PDVSA,PDVSA,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
PERIDOT,9259991,CM,Sanctioned,LIQUID TANKER,23,EAST GEMI ISLETMECILIGI AS,EMT GEMI ISLETMECILIGI AS,PERIDOT MARITIME SERVICES TRDG,EMT GEMI ISLETMECILIGI AS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
PING SHUN,9231901,SZ,Sanctioned,LIQUID TANKER,24,-,NYCITY SHIPMANAGEMENT CO LTD,BLUE VENICE SHIPPING INC,NYCITY SHIPMANAGEMENT CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
POLA FILOFEIA,9849435,RU,Sanctioned,GENERAL CARGO SHIP,8,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
POLA GALI,9851127,RU,Sanctioned,GENERAL CARGO SHIP,5,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
POLA MARIA,9897705,RU,Sanctioned,GENERAL CARGO SHIP,6,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
POLA MIROPIA,9903877,RU,Sanctioned,GENERAL CARGO SHIP,6,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
PREMIER,9577082,RU,Sanctioned,LIQUID TANKER,15,ORCHID SHIPMANAGEMENT LLC FZ,NORTH FLEET LTD,NORTH FLEET LTD,NORTH FLEET LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
PRIMORYE,9421960,RU,Sanctioned,LIQUID TANKER,17,SOVCOMFLOT,SOUTH FLEET LTD,SOUTH FLEET LTD,SCF TM LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
PUGNAX,9763849,SG,Sanctioned,CARGO RO RO,10,RED BOX ENERGY SERVSNG,RED BOX ENERGY SERVSNG,FORTUNE MC TITAN SHIPPING LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
PUYANG,9174220,GY,Sanctioned,LIQUID TANKER,26,CATHAY HARVEST MARINE LTD,CATHAY HARVEST MARINE LTD,CATHAY HARVEST MARINE LTD,RUNFENG SHIPMANAGEMENT CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
