Name,IMO,Flag,Risk status,Vessel type,Age,Beneficial owner,Commercial manager,Registered owner,ISM manager,Port of Registry,Call Sign,MMSI,Classification Society,Status,Length (m),Width (m),Draught (m),Gross Tonnage,Net Tonnage,Deadweight Tonnage,Ownership Changes,Name Changes,Last Change Date,Owner Sanctions,Manager Reputation,Latitude,Longitude,Speed (knots),Course,Heading,Last Update,AIS Status,Signal Quality,Accuracy,Spoofing Risk,Dark Activity,STS Transfer Events,OFAC Listed,UN Sanctions,EU Sanctions,Total Hits,Last Violation,Detention History,Port State Control,Deficiency Count,Banning Status,Trade Route Risk,Current Region,Temperature,Wind Speed,Wave Height,Sea State,Piracy Zone,War Zone,Storm Area,Ice Zone,Voyage Risk
ASCENDANT,9248801,CM,Sanctioned,LIQUID TANKER,23,-,PAN LONG JIANG SHIPMANAGEMENT,ZEENAT MARITIME INC,PAN LONG JIANG SHIPMANAGEMENT,Limbe,RQNR6,219699842,Lloyd's Register,Laid Up,246.0m,41.5m,11.31m,41338,27575,78518,0,2,9-Jun-13,3,Sanctioned,9.52133,54.31323,12.1 kn,273 °,325 °,2025-08-12 06:33 (UTC+0),Underway Using Engine,Moderate,88%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ASGARD,9322267,RU,Sanctioned,LIQUID TANKER,19,FAR FRONTIERS LLC,FAR FRONTIERS LLC,FAR FRONTIERS LLC,-,Saint Petersburg,RVPQ5,788802646,Bureau Veritas,Active,249.21m,37.32m,9.29m,77430,50947,151779,0,2,2-Aug-12,4,Sanctioned,46.27522,31.41833,0.6 kn,160 °,224 °,2025-07-12 07:58 (UTC+0),At Anchor,Moderate,91%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
ASHA,9326902,CW,Sanctioned,LIQUID TANKER,19,DIMOND TOWN SHIPPING CO,DIMOND TOWN SHIPPING CO,DIMOND TOWN SHIPPING CO,-,Otrabanda,PXPL7,492456541,DNV,Active,245.61m,36.11m,9.57m,26302,15774,51846,0,2,19-Nov-12,3,Sanctioned,15.94625,69.19218,3.9 kn,104 °,300 °,2025-04-05 14:55 (UTC+0),Drifting,Good,90%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ASTRA,9273387,VN,Sanctioned,LIQUID TANKER,23,-,STRAVAX SHIPPING CO LTD,STRAVAX SHIPPING CO LTD,STRAVAX SHIPPING CO LTD,Da Nang,ZPBC9,389383403,RINA,Laid Up,258.5m,35.95m,13.59m,27826,19405,48365,0,2,22-Feb-21,3,Sanctioned,6.31703,53.12289,5.8 kn,57 °,324 °,2025-11-03 05:49 (UTC+0),Underway Using Engine,Moderate,85%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ASTRA,9350422,MZ,Sanctioned,LPG TANKER,19,VISTULA SHIPPING INC,VISTULA SHIPPING INC,VISTULA SHIPPING INC,ONBOARD SHIP MANAGEMENT LTD,Maputo,AELO3,607099881,American Bureau of Shipping (ABS),Inactive,134.96m,16.43m,10.99m,48308,27356,43097,0,2,26-Jan-23,3,Sanctioned,3.39727,76.02462,4.2 kn,91 °,141 °,2025-01-15 12:26 (UTC+0),At Anchor,Weak,96%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ASTRAL,9274800,SL,Sanctioned,LIQUID TANKER,22,-,YAMAI MARITIME INC,YAMAI MARITIME INC,TULUVAI SHIPPING PVT LTD,Freetown,HHZT7,691071136,Turkish Lloyd (TL),Active,195.75m,33.28m,8.0m,36655,21099,68075,0,2,23-Oct-21,3,Sanctioned,11.57344,51.88815,11.3 kn,117 °,338 °,2024-06-13 19:24 (UTC+0),At Anchor,Moderate,72%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ASTRAM,9307748,AO,Sanctioned,LPG TANKER,20,-,GLOBAL SEA SHIPPING FZE,NISIROS SHIPPING INC,-,Namibe,HUDE5,313373571,DNV,Active,162.29m,26.38m,7.23m,33101,21857,38361,0,2,2-May-04,3,Sanctioned,-2.19701,73.78971,2.1 kn,85 °,263 °,2024-09-27 07:44 (UTC+0),At Anchor,Good,96%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ATEELA 1,9548990,IR,Sanctioned,LIQUID TANKER,17,SAPID SHIPPING CO,SAPID SHIPPING CO,BEHENGAM TADBEER QESHM SHIPPING CO,RAHBARAN OMID DARYA SHIP MGMT,Bandar Imam Khomeini,TAYR6,517072348,Russian Maritime Register of Shipping,Active,222.05m,33.53m,7.01m,41660,29118,72170,0,2,5-Jul-14,4,Sanctioned,26.4618,55.94557,10.8 kn,73 °,151 °,2024-02-02 23:42 (UTC+0),Moored,Roaming,76%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ATILA,9233753,GY,Sanctioned,LIQUID TANKER,24,-,OCEANLINK MARITIME DMCC,VOSGES SHIPPING INC,ONBOARD SHIP MANAGEMENT LTD,New Amsterdam,XPZA3,475689823,,Active,176.55m,26.23m,14.58m,56902,39178,96948,0,2,7-Jan-03,3,Sanctioned,-0.43878,56.43472,3.0 kn,52 °,77 °,2024-11-02 10:33 (UTC+0),At Anchor,Moderate,71%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AURA,9274563,MZ,Sanctioned,LPG TANKER,23,-,AURA LINES INC,AURA LINES INC,PRIAM SHIPPING LTD,Nacala,XDMT1,740627109,RINA,Laid Up,125.63m,20.78m,9.55m,29770,19133,28844,0,2,9-Nov-17,3,Sanctioned,14.11248,75.70943,13.2 kn,204 °,70 °,2024-10-12 06:57 (UTC+0),Moored,Roaming,74%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AUROURA,9262912,PA,Sanctioned,LIQUID TANKER,22,GOLDEN GATE SHIP MANAGEMENT,GOLDEN GATE SHIP MANAGEMENT,AURORA SHIPOWNERS LTD,GOLDEN GATE SHIP MANAGEMENT,Colon,BBIN3,647865722,Turkish Lloyd (TL),Active,243.7m,31.18m,13.04m,43982,28147,79775,0,2,1-Apr-02,3,Sanctioned,20.70519,60.28849,0.7 kn,229 °,318 °,2024-09-20 19:11 (UTC+0),Underway Using Engine,Good,78%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AVA 10,9247986,KM,Sanctioned,LIQUID TANKER,23,CEIL SHIPPING LLC,DEEP CURRENT SHIPPING LLC,BLUE TIDE MARINE INC,DEEP CURRENT SHIPPING LLC,Moroni,CRQC0,540071719,American Bureau of Shipping (ABS),Active,250.61m,31.92m,15.2m,40315,27845,64706,0,2,23-Mar-20,3,Sanctioned,14.39181,62.00508,12.5 kn,208 °,340 °,2025-12-20 16:39 (UTC+0),Underway Using Engine,Weak,70%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AVIOR,9164512,RU,Sanctioned,LIQUID TANKER,27,-,LUKOIL BUNKER,LUKOIL BUNKER,SEA ENGINEERING LTD,Murmansk,UNGK6,622531112,DNV,Active,274.88m,46.94m,14.86m,88209,49065,160507,0,2,18-May-03,4,Sanctioned,42.69008,33.04033,13.3 kn,149 °,68 °,2024-09-16 16:26 (UTC+0),Moored,Moderate,83%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
AVON,9034705,BW,Sanctioned,LPG TANKER,33,-,AAYAT SHIP MANAGEMENT PVT LTD,AAYAT SHIP MANAGEMENT PVT LTD,-,Gaborone,DGQM8,657929321,ClassNK,Laid Up,186.94m,33.06m,11.82m,46966,28480,40554,0,2,9-Oct-04,3,Sanctioned,3.82905,74.65686,4.6 kn,93 °,74 °,2025-03-14 07:24 (UTC+0),At Anchor,Moderate,83%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AZARGOUN,9283019,IR,Sanctioned,CONTAINER,23,IRAN SHIPPING LINES,-,MOSAKHAR DARYA SHIPPING CO,RAHBARAN OMID DARYA SHIP MGMT,Bandar Imam Khomeini,MUSI9,640370943,RINA,Active,235.45m,35.99m,13.54m,93607,50159,100852,2,2,9-Jun-19,4,Sanctioned,22.19347,50.90587,5.2 kn,311 °,173 °,2025-10-22 15:27 (UTC+0),At Anchor,Good,73%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AZELIA,9365776,BJ,Sanctioned,LIQUID TANKER,17,-,SUNNY LAND TRADING LTD,SUNNY LAND TRADING LTD,-,Porto-Novo,HSYF4,774701836,DNV,Active,104.71m,16.25m,15.76m,61549,40626,110725,0,2,31-Mar-00,3,Sanctioned,23.90135,55.88627,10.0 kn,159 °,302 °,2025-03-28 12:23 (UTC+0),Drifting,Moderate,78%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AZORIN,9285859,CM,Sanctioned,LIQUID TANKER,20,-,KRASANDOR SEAWING LTD,KRASANDOR SEAWING LTD,AQUA FLEET MANAGEMENT LLC,Kribi,JVLK1,710706331,American Bureau of Shipping (ABS),Active,195.59m,31.01m,15.55m,74641,49500,136786,0,2,3-Sep-15,3,Sanctioned,12.08401,56.63881,10.9 kn,244 °,304 °,2024-09-21 23:04 (UTC+0),Underway Using Engine,Roaming,79%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AZURE VOYAGER,9181649,AW,Sanctioned,LIQUID TANKER,26,SETASEAN SHIP MANAGEMENT LTD,SETASEAN SHIP MANAGEMENT LTD,LYRARI GROUP LTD,SETASEAN SHIP MANAGEMENT LTD,Sint Nicolaas,OGXT6,607684844,Bureau Veritas,Laid Up,195.38m,32.99m,11.07m,21702,12018,40850,0,2,8-Jul-24,3,Sanctioned,5.06412,65.18759,2.4 kn,178 °,186 °,2024-06-14 10:49 (UTC+0),At Anchor,Good,95%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BALTIYSK,8318130,RU,Sanctioned,CARGO RO RO,42,RUSSIAN GOVERNMENT,ROSMORPORT,ROSMORPORT,ROSMORPORT,Novorossiysk,CCOR6,461034149,,Active,159.71m,25.36m,9.35m,14597,9265,12246,2,2,12-Jun-24,4,Sanctioned,41.97823,34.27016,10.7 kn,80 °,215 °,2025-06-08 02:11 (UTC+0),Underway Using Engine,Good,87%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BALTIYSKIY 111,7612448,RU,Sanctioned,GENERAL CARGO SHIP,46,DALIR LTD,DALIR LTD,DALIR LTD,DALIR LTD,Saint Petersburg,KYDQ9,336462301,,Active,129.27m,18.7m,9.93m,11996,7962,18387,0,2,1-Nov-01,4,Sanctioned,41.2473,38.36884,12.4 kn,188 °,193 °,2024-08-05 17:30 (UTC+0),At Anchor,Good,71%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BANGUS,9308998,BB,Sanctioned,LIQUID TANKER,21,CHEMIKALIEN SEETRANSPORT & CO,DAHAN SHIPPING LTD,COSTIN SHIPPING LTD,DAHAN SHIPPING LTD,Bridgetown,WNFO5,309750297,Turkish Lloyd (TL),Active,239.72m,28.3m,7.83m,30850,18344,48565,0,2,31-Jul-08,3,Sanctioned,4.90347,74.9938,8.4 kn,144 °,359 °,2025-10-23 09:34 (UTC+0),At Anchor,Good,72%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BARENTS,9278600,RU,Sanctioned,GENERAL CARGO SHIP,23,ECO SHIPPING LLC RUS,ECO SHIPPING LLC RUS,PELAGIA SHIPPING LTD,ECO SHIPPING LLC RUS,Nakhodka,AOSR6,451280573,DNV,Inactive,78.37m,13.85m,6.67m,4744,2746,6785,0,2,21-Oct-20,4,Sanctioned,45.3748,34.20112,13.9 kn,242 °,177 °,2024-07-27 21:01 (UTC+0),At Anchor,Moderate,88%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BAVAND,9387798,IR,Sanctioned,BULK CARRIER,18,IRAN SHIPPING LINES,SAPID SHIPPING CO,OGHIAANOUS KHOROUSHAN SHIPPING,SAPID SHIPPING CO,Chabahar,THPZ0,414234233,Korean Register (KR),Active,140.35m,22.45m,13.1m,50153,31541,86202,2,2,18-Oct-15,4,Sanctioned,23.1927,50.49913,7.0 kn,176 °,29 °,2025-11-04 10:14 (UTC+0),Underway Using Engine,Weak,90%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BELGOROD,9412359,RU,Sanctioned,LIQUID TANKER,16,SOVCOMFLOT,INVEST FLEET LTD OOO INVEST FLOT,NS BRAVO SHIPPING INC,INVEST FLEET LTD OOO INVEST FLOT,Rostov-on-Don,CROP7,379425041,,Active,208.55m,33.74m,14.31m,89635,55951,160668,2,2,23-Apr-18,4,Sanctioned,45.84172,40.28664,5.0 kn,143 °,126 °,2024-07-28 04:33 (UTC+0),At Anchor,Moderate,92%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BELLARIS,9332614,PA,Sanctioned,LIQUID TANKER,18,NARDIE INTERNATIONAL SA,NARDIE INTERNATIONAL SA,NARDIE INTERNATIONAL SA,FLEET TANQO PVT LTD,Panama City,OYON9,256122096,China Classification Society (CCS),Active,169.09m,30.51m,15.29m,16007,10917,30491,0,2,12-Jun-05,3,Sanctioned,9.45218,73.62643,11.1 kn,344 °,291 °,2025-01-11 04:36 (UTC+0),Drifting,Good,97%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BELMA,9289491,CW,Sanctioned,LIQUID TANKER,21,-,MAX MARITIME SOLUTIONS FZE,VILLETA SERVICES INC,MAX MARITIME SOLUTIONS FZE,Willemstad,LNTA2,454886114,Indian Register of Shipping (IRS),Laid Up,275.49m,43.13m,12.1m,26112,16749,40085,0,2,12-Sep-09,3,Sanctioned,-1.91463,70.53457,9.4 kn,134 °,305 °,2025-09-24 20:44 (UTC+0),Moored,Moderate,89%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BELOMORSKIY,8305781,RU,Sanctioned,DREDGING VESSEL,41,-,NORTHERN SHIPPING CO,NORTHERN SHIPPING CO,NORTHERN SHIPPING CO,Novorossiysk,AXZF3,785777433,China Classification Society (CCS),Active,63.17m,22.63m,5.64m,10798,6291,8308,0,2,14-Apr-07,4,Sanctioned,41.13978,31.57987,14.9 kn,133 °,39 °,2025-06-25 03:57 (UTC+0),Underway Using Engine,Good,92%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BELUGA,9524451,RU,Sanctioned,LIQUID TANKER,15,IDAS LLC,IDAS LLC,IDAS LLC,IDAS LLC,Novorossiysk,KEEV0,647823076,Lloyd's Register,Laid Up,160.55m,28.87m,8.43m,82984,57352,136191,0,2,26-Apr-12,4,Sanctioned,45.88459,35.48318,7.7 kn,172 °,172 °,2024-03-14 13:03 (UTC+0),Moored,Good,92%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BENTLEY,9220914,CK,Sanctioned,LIQUID TANKER,25,EVY BLUE LTD,IRIS STAR SHIP MANAGEMENT,EVY BLUE LTD,IRIS STAR SHIP MANAGEMENT,Avarua,BSRK2,305177420,China Classification Society (CCS),Active,152.34m,22.07m,8.27m,84281,49235,153807,0,2,26-Jun-24,3,Sanctioned,19.39453,64.64683,13.9 kn,225 °,46 °,2025-10-08 01:47 (UTC+0),Underway Using Engine,Moderate,88%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BERGEN T,8918540,RU,Sanctioned,BUNKERING TANKER,36,SHIPPING F LLC,MARINE SERVICE LLC,SHIPPING F LLC,KD BUNKER,Rostov-on-Don,GATA2,586751273,DNV,Active,151.08m,20.03m,6.14m,6879,4061,9976,0,2,29-Mar-03,4,Sanctioned,44.77702,31.22963,0.8 kn,340 °,0 °,2025-01-14 20:08 (UTC+0),At Anchor,Weak,77%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BERRA,9308821,SL,Sanctioned,LIQUID TANKER,21,-,DRANION PORT LTD,DRANION PORT LTD,STELLAR SHIP SOLUTIONS LLC,Freetown,GGDV3,417354306,ClassNK,Laid Up,258.1m,45.17m,7.97m,11346,7472,22120,0,2,16-Oct-01,3,Sanctioned,14.3719,70.56244,14.2 kn,304 °,114 °,2024-09-08 05:35 (UTC+0),At Anchor,Roaming,86%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BETA,9486910,LR,Sanctioned,LIQUID TANKER,16,IRAN GOVT NAVY,HELD MARITIME SHIPPING LLC,IRAN GOVT NAVY,-,Monrovia,BCHH8,435020324,Russian Maritime Register of Shipping,Laid Up,178.41m,27.52m,7.21m,20931,12331,34102,2,2,23-Sep-11,4,Sanctioned,5.30864,56.89155,5.1 kn,103 °,31 °,2025-05-04 14:46 (UTC+0),Moored,Roaming,91%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BHILVA,9439383,PA,Sanctioned,LIQUID TANKER,16,TIKA SHIPPING LTD,TIKA SHIPPING LTD,TIKA SHIPPING LTD,DA BIE SHAN SHIPMANAGEMENT CO,Colon,YGOY3,563556790,Russian Maritime Register of Shipping,Active,112.45m,16.06m,8.82m,15306,10180,27628,0,2,20-Jan-20,3,Sanctioned,8.33532,54.90278,3.5 kn,118 °,235 °,2024-03-21 04:13 (UTC+0),At Anchor,Good,74%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO IV,9556947,DM,Sanctioned,TUG AND TOWAGE VESSEL,17,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Roseau,ZTMB6,760334586,ClassNK,Active,42.59m,11.41m,5.43m,199,93,122,0,2,13-Dec-20,3,Sanctioned,21.36736,-44.47579,7.2 kn,0 °,138 °,2025-10-06 07:00 (UTC+0),Underway Using Engine,Moderate,96%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO IX,9557915,GQ,Sanctioned,TUG AND TOWAGE VESSEL,17,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Malabo,SXSS7,255275842,Bureau Veritas,Active,32.17m,10.69m,4.24m,2364,1114,1736,0,2,10-Nov-02,3,Sanctioned,-8.36955,-8.61639,9.8 kn,7 °,46 °,2025-11-13 04:40 (UTC+0),At Anchor,Weak,89%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO VI,9557549,MG,Sanctioned,TUG AND TOWAGE VESSEL,17,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Toamasina,CJSD9,323687896,RINA,Active,25.1m,14.77m,4.65m,678,345,520,0,2,3-Aug-01,3,Sanctioned,-16.47403,-32.48618,5.5 kn,25 °,355 °,2024-12-19 22:44 (UTC+0),At Anchor,Good,85%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO XI,9513311,VG,Sanctioned,TUG AND TOWAGE VESSEL,15,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Douala,TRXR6,270918158,Lloyd's Register,Active,43.92m,14.03m,6.25m,174,87,106,0,2,30-Jan-02,3,Sanctioned,-6.04783,-5.59547,12.0 kn,123 °,110 °,2025-04-09 05:43 (UTC+0),Underway Using Engine,Moderate,77%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO XII,9513282,BZ,Sanctioned,TUG AND TOWAGE VESSEL,15,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Dangriga,EYFM9,748765539,Bureau Veritas,Active,39.8m,11.82m,3.08m,166,67,132,0,2,5-Dec-21,3,Sanctioned,-6.97258,-54.89455,13.0 kn,136 °,303 °,2025-02-09 13:38 (UTC+0),At Anchor,Moderate,88%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO XIV,9513270,AO,Sanctioned,TUG AND TOWAGE VESSEL,16,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Lobito,KGGX1,512758135,Turkish Lloyd (TL),Active,20.74m,12.44m,6.8m,170,91,85,0,2,7-Feb-21,3,Sanctioned,-26.94804,6.80253,10.4 kn,339 °,225 °,2025-04-04 03:15 (UTC+0),At Anchor,Good,91%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BIG,9307047,GY,Sanctioned,CONTAINER,21,-,DRACO BUREN SHIPPING PTE LTD,XINTAI INTERNATIONAL SHIP LEASE CO LTD,DRACO BUREN SHIPPING PTE LTD,New Amsterdam,LRBO7,316921859,Bureau Veritas,Active,130.04m,22.15m,8.08m,166839,88378,161493,0,2,11-Mar-07,3,Sanctioned,29.35919,-10.07244,14.2 kn,267 °,273 °,2024-10-29 13:46 (UTC+0),At Anchor,Weak,76%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BIRTHE THERESI,9083184,RU,Sanctioned,LIQUID TANKER,31,KD BUNKER,KD BUNKER,FLORESTA CORPORATE LTD,KD BUNKER,Vladivostok,XHAX3,381048698,Bureau Veritas,Active,232.37m,37.56m,13.91m,64136,37735,101229,0,2,20-Sep-00,4,Sanctioned,43.66615,33.81525,7.0 kn,224 °,127 °,2025-09-30 01:48 (UTC+0),Underway Using Engine,Moderate,87%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BLUE EMBER,9273442,ST,Sanctioned,LIQUID TANKER,22,-,EMT GEMI ISLETMECILIGI AS,BLUE MARITIME SERVICES & TRDG,-,Santo Antonio,BTDF1,471049077,China Classification Society (CCS),Laid Up,244.18m,39.4m,7.24m,35327,22497,63496,0,2,23-Jul-17,3,Sanctioned,7.82811,70.20045,13.2 kn,87 °,326 °,2025-10-18 20:53 (UTC+0),At Anchor,Good,82%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BLUE ROSE,9005596,KM,Sanctioned,CARGO RO RO,36,SHEIKHISALIH,SHEIKHISALIH,SHEIKHISALIH,-,Mutsamudu,CANA7,701872965,RINA,Active,206.49m,27.86m,7.87m,9782,5864,6092,0,2,1-Jun-04,3,Sanctioned,24.30444,-48.29739,1.2 kn,332 °,204 °,2025-12-30 19:44 (UTC+0),Underway Using Engine,Moderate,79%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BOBCAT,9422457,OM,Sanctioned,LIQUID TANKER,16,CITRINE MARINE SPC,NOVA SHIPMANAGEMENT LLC FZ,CITRINE MARINE SPC,NOVA SHIPMANAGEMENT LLC FZ,Duqm,RITM8,650008522,China Classification Society (CCS),Laid Up,121.61m,17.32m,15.48m,17649,11737,31176,0,2,4-Aug-03,3,Sanctioned,19.76364,50.65917,7.8 kn,174 °,53 °,2025-05-13 10:01 (UTC+0),Drifting,Good,88%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BONIFACY,9284726,CM,Sanctioned,LIQUID TANKER,22,-,BLOSSOM BRIDGE CORP,BLOSSOM BRIDGE CORP,NEBULON STEELVIEL LLC,Douala,HJVI8,658535222,Turkish Lloyd (TL),Laid Up,239.51m,36.39m,10.38m,31488,19339,53618,0,2,29-Nov-00,3,Sanctioned,23.99798,66.93925,2.4 kn,144 °,325 °,2025-09-01 20:05 (UTC+0),At Anchor,Good,87%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
